County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
13081,"Crisp County, Georgia",C1838,"Cordele, GA MicroSA",,
13083,"Dade County, Georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA"
13085,"Dawson County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13087,"Decatur County, Georgia",C1246,"Bainbridge, GA MicroSA",CS533,"Tallahassee-Bainbridge, FL-GA CSA"
13089,"DeKalb County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13095,"Dougherty County, Georgia",C1050,"Albany, GA MSA",,
13097,"Douglas County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13101,"Echols County, Georgia",C4666,"Valdosta, GA MSA",,
13103,"Effingham County, Georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA"
13113,"Fayette County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13115,"Floyd County, Georgia",C4066,"Rome, GA MSA",CS470,"Rome-Summerville, GA CSA"
13117,"Forsyth County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13121,"Fulton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13127,"Glynn County, Georgia",C1526,"Brunswick, GA MSA",,
13129,"Gordon County, Georgia",C1566,"Calhoun, GA MicroSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13135,"Gwinnett County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13137,"Habersham County, Georgia",C1846,"Cornelia, GA MicroSA",,
13139,"Hall County, Georgia",C2358,"Gainesville, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13141,"Hancock County, Georgia",C3330,"Milledgeville, GA MicroSA",,
13143,"Haralson County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13145,"Harris County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA"
13149,"Heard County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13151,"Henry County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13153,"Houston County, Georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Warner Robins, GA CSA"
13157,"Jackson County, Georgia",C2760,"Jefferson, GA MicroSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13159,"Jasper County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13167,"Johnson County, Georgia",C2014,"Dublin, GA MicroSA",,
13169,"Jones County, Georgia",C3142,"Macon, GA MSA",CS356,"Macon-Warner Robins, GA CSA"
13171,"Lamar County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13173,"Lanier County, Georgia",C4666,"Valdosta, GA MSA",,
13175,"Laurens County, Georgia",C2014,"Dublin, GA MicroSA",,
13177,"Lee County, Georgia",C1050,"Albany, GA MSA",,
13179,"Liberty County, Georgia",C2598,"Hinesville, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA"
13181,"Lincoln County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,
13183,"Long County, Georgia",C2598,"Hinesville, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA"
13185,"Lowndes County, Georgia",C4666,"Valdosta, GA MSA",,
13189,"McDuffie County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,
13191,"McIntosh County, Georgia",C1526,"Brunswick, GA MSA",,
13195,"Madison County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13197,"Marion County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA"
13199,"Meriwether County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13207,"Monroe County, Georgia",C3142,"Macon, GA MSA",CS356,"Macon-Warner Robins, GA CSA"
13209,"Montgomery County, Georgia",C4708,"Vidalia, GA MicroSA",,
13211,"Morgan County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13213,"Murray County, Georgia",C1914,"Dalton, GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA"
13215,"Muscogee County, Georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA"
13217,"Newton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13219,"Oconee County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13221,"Oglethorpe County, Georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13223,"Paulding County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13225,"Peach County, Georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Warner Robins, GA CSA"
13227,"Pickens County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13229,"Pierce County, Georgia",C4818,"Waycross, GA MicroSA",,
13231,"Pike County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13233,"Polk County, Georgia",C1634,"Cedartown, GA MicroSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13235,"Pulaski County, Georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Warner Robins, GA CSA"
13245,"Richmond County, Georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,
13247,"Rockdale County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13249,"Schley County, Georgia",C1114,"Americus, GA MicroSA",,
13255,"Spalding County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13257,"Stephens County, Georgia",C4574,"Toccoa, GA MicroSA",,
13261,"Sumter County, Georgia",C1114,"Americus, GA MicroSA",,
13273,"Terrell County, Georgia",C1050,"Albany, GA MSA",,
13275,"Thomas County, Georgia",C4562,"Thomasville, GA MicroSA",,
13277,"Tift County, Georgia",C4570,"Tifton, GA MicroSA",,
13279,"Toombs County, Georgia",C4708,"Vidalia, GA MicroSA",,
13285,"Troup County, Georgia",C2930,"LaGrange, GA MicroSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13289,"Twiggs County, Georgia",C3142,"Macon, GA MSA",CS356,"Macon-Warner Robins, GA CSA"
13293,"Upson County, Georgia",C4558,"Thomaston, GA MicroSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13295,"Walker County, Georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA"
13297,"Walton County, Georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA CSA"
13299,"Ware County, Georgia",C4818,"Waycross, GA MicroSA",,
13305,"Wayne County, Georgia",C2770,"Jesup, GA MicroSA",,
13313,"Whitfield County, Georgia",C1914,"Dalton, GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA"
13321,"Worth County, Georgia",C1050,"Albany, GA MSA",,
15001,"Hawaii County, Hawaii",C2590,"Hilo, HI MicroSA",,
15003,"Honolulu County, Hawaii",C4652,"Urban Honolulu, HI MSA",,
15007,"Kauai County, Hawaii",C2818,"Kapaa, HI MicroSA",,
15009,"Maui + Kalawao County, Hawaii",C2798,"Kahului-Wailuku-Lahaina, HI MSA",,
16001,"Ada County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16005,"Bannock County, Idaho",C3854,"Pocatello, ID MSA",,
16011,"Bingham County, Idaho",C1394,"Blackfoot, ID MicroSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA"
16013,"Blaine County, Idaho",C2520,"Hailey, ID MicroSA",,
16015,"Boise County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16017,"Bonner County, Idaho",C4176,"Sandpoint, ID MicroSA",,
16019,"Bonneville County, Idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA"
16023,"Butte County, Idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA"
16025,"Camas County, Idaho",C2520,"Hailey, ID MicroSA",,
16027,"Canyon County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16031,"Cassia County, Idaho",C1542,"Burley, ID MicroSA",,
16039,"Elmore County, Idaho",C3430,"Mountain Home, ID MicroSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16041,"Franklin County, Idaho",C3086,"Logan, UT-ID MSA",,
16043,"Fremont County, Idaho",C3994,"Rexburg, ID MicroSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA"
16045,"Gem County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16051,"Jefferson County, Idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA"
16053,"Jerome County, Idaho",C4630,"Twin Falls, ID MicroSA",,
16055,"Kootenai County, Idaho",C1766,"Coeur d'Alene, ID MSA",CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA"
16057,"Latah County, Idaho",C3414,"Moscow, ID MicroSA",CS446,"Pullman-Moscow, WA-ID CSA"
16063,"Lincoln County, Idaho",C2520,"Hailey, ID MicroSA",,
16065,"Madison County, Idaho",C3994,"Rexburg, ID MicroSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA"
16067,"Minidoka County, Idaho",C1542,"Burley, ID MicroSA",,
16069,"Nez Perce County, Idaho",C3030,"Lewiston, ID-WA MSA",,
16073,"Owyhee County, Idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16075,"Payette County, Idaho",C3662,"Ontario, OR-ID MicroSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA"
16081,"Teton County, Idaho",C2722,"Jackson, WY-ID MicroSA",,
16083,"Twin Falls County, Idaho",C4630,"Twin Falls, ID MicroSA",,
17001,"Adams County, Illinois",C3950,"Quincy, IL-MO MicroSA",CS448,"Quincy-Hannibal, IL-MO CSA"
17003,"Alexander County, Illinois",C1602,"Cape Girardeau, MO-IL MSA",CS164,"Cape Girardeau-Sikeston, MO-IL CSA"
17005,"Bond County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17007,"Boone County, Illinois",C4042,"Rockford, IL MSA",CS466,"Rockford-Freeport-Rochelle, IL CSA"
17011,"Bureau County, Illinois",C3686,"Ottawa-Peru, IL MicroSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17013,"Calhoun County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17019,"Champaign County, Illinois",C1658,"Champaign-Urbana, IL MSA",,
17021,"Christian County, Illinois",C4538,"Taylorville, IL MicroSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA"
17027,"Clinton County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17029,"Coles County, Illinois",C1666,"Charleston-Mattoon, IL MicroSA",,
17031,"Cook County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17035,"Cumberland County, Illinois",C1666,"Charleston-Mattoon, IL MicroSA",,
17037,"DeKalb County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17039,"De Witt County, Illinois",C1401,"Bloomington, IL MSA",CS145,"Bloomington-Pontiac, IL CSA"
17043,"DuPage County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17049,"Effingham County, Illinois",C2082,"Effingham, IL MicroSA",,
17053,"Ford County, Illinois",C1658,"Champaign-Urbana, IL MSA",,
17057,"Fulton County, Illinois",C1590,"Canton, IL MicroSA",CS426,"Peoria-Canton, IL CSA"
17063,"Grundy County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17067,"Hancock County, Illinois",C2280,"Fort Madison-Keokuk, IA-IL-MO MicroSA",,
17071,"Henderson County, Illinois",C1546,"Burlington, IA-IL MicroSA",,
17073,"Henry County, Illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA"
17077,"Jackson County, Illinois",C1606,"Carbondale-Marion, IL MSA",,
17081,"Jefferson County, Illinois",C3450,"Mount Vernon, IL MicroSA",,
17083,"Jersey County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17089,"Kane County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17091,"Kankakee County, Illinois",C2810,"Kankakee, IL MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17093,"Kendall County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17095,"Knox County, Illinois",C2366,"Galesburg, IL MicroSA",,
17097,"Lake County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17099,"LaSalle County, Illinois",C3686,"Ottawa-Peru, IL MicroSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17103,"Lee County, Illinois",C1994,"Dixon, IL MicroSA",CS221,"Dixon-Sterling, IL CSA"
17105,"Livingston County, Illinois",C3870,"Pontiac, IL MicroSA",CS145,"Bloomington-Pontiac, IL CSA"
17107,"Logan County, Illinois",C3066,"Lincoln, IL MicroSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA"
17109,"McDonough County, Illinois",C3138,"Macomb, IL MicroSA",,
17111,"McHenry County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17113,"McLean County, Illinois",C1401,"Bloomington, IL MSA",CS145,"Bloomington-Pontiac, IL CSA"
17115,"Macon County, Illinois",C1950,"Decatur, IL MSA",,
17117,"Macoupin County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17119,"Madison County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17121,"Marion County, Illinois",C1646,"Centralia, IL MicroSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17123,"Marshall County, Illinois",C3790,"Peoria, IL MSA",CS426,"Peoria-Canton, IL CSA"
17127,"Massac County, Illinois",C3714,"Paducah, KY-IL MicroSA",CS424,"Paducah-Mayfield, KY-IL CSA"
17129,"Menard County, Illinois",C4410,"Springfield, IL MSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA"
17131,"Mercer County, Illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA"
17133,"Monroe County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17137,"Morgan County, Illinois",C2730,"Jacksonville, IL MicroSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA"
17141,"Ogle County, Illinois",C4030,"Rochelle, IL MicroSA",CS466,"Rockford-Freeport-Rochelle, IL CSA"
17143,"Peoria County, Illinois",C3790,"Peoria, IL MSA",CS426,"Peoria-Canton, IL CSA"
17147,"Piatt County, Illinois",C1658,"Champaign-Urbana, IL MSA",,
17155,"Putnam County, Illinois",C3686,"Ottawa-Peru, IL MicroSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17161,"Rock Island County, Illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA"
17163,"St. Clair County, Illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA"
17167,"Sangamon County, Illinois",C4410,"Springfield, IL MSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA"
17171,"Scott County, Illinois",C2730,"Jacksonville, IL MicroSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA"
17175,"Stark County, Illinois",C3790,"Peoria, IL MSA",CS426,"Peoria-Canton, IL CSA"
17177,"Stephenson County, Illinois",C2330,"Freeport, IL MicroSA",CS466,"Rockford-Freeport-Rochelle, IL CSA"
17179,"Tazewell County, Illinois",C3790,"Peoria, IL MSA",CS426,"Peoria-Canton, IL CSA"
17183,"Vermilion County, Illinois",C1918,"Danville, IL MSA",,
17195,"Whiteside County, Illinois",C4458,"Sterling, IL MicroSA",CS221,"Dixon-Sterling, IL CSA"
17197,"Will County, Illinois",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
17199,"Williamson County, Illinois",C1606,"Carbondale-Marion, IL MSA",,
17201,"Winnebago County, Illinois",C4042,"Rockford, IL MSA",CS466,"Rockford-Freeport-Rochelle, IL CSA"
17203,"Woodford County, Illinois",C3790,"Peoria, IL MSA",CS426,"Peoria-Canton, IL CSA"
18001,"Adams County, Indiana",C1954,"Decatur, IN MicroSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18003,"Allen County, Indiana",C2306,"Fort Wayne, IN MSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18005,"Bartholomew County, Indiana",C1802,"Columbus, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18007,"Benton County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA"
18011,"Boone County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18013,"Brown County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18015,"Carroll County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA"
18017,"Cass County, Indiana",C3090,"Logansport, IN MicroSA",,
18019,"Clark County, Indiana",C3114,"Louisville/Jefferson County, KY-IN MSA",CS350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN CSA"
18021,"Clay County, Indiana",C4546,"Terre Haute, IN MSA",,
18023,"Clinton County, Indiana",C2314,"Frankfort, IN MicroSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA"
18027,"Daviess County, Indiana",C4778,"Washington, IN MicroSA",,
18029,"Dearborn County, Indiana",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington-Maysville, OH-KY-IN CSA"
18031,"Decatur County, Indiana",C2470,"Greensburg, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18033,"DeKalb County, Indiana",C1214,"Auburn, IN MicroSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18035,"Delaware County, Indiana",C3462,"Muncie, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18037,"Dubois County, Indiana",C2754,"Jasper, IN MicroSA",,
18039,"Elkhart County, Indiana",C2114,"Elkhart-Goshen, IN MSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
18041,"Fayette County, Indiana",C1822,"Connersville, IN MicroSA",CS458,"Richmond-Connersville, IN CSA"
18043,"Floyd County, Indiana",C3114,"Louisville/Jefferson County, KY-IN MSA",CS350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN CSA"
18053,"Grant County, Indiana",C3198,"Marion, IN MicroSA",,
18057,"Hamilton County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18059,"Hancock County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18061,"Harrison County, Indiana",C3114,"Louisville/Jefferson County, KY-IN MSA",CS350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN CSA"
18063,"Hendricks County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18065,"Henry County, Indiana",C3522,"New Castle, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18067,"Howard County, Indiana",C2902,"Kokomo, IN MSA",CS316,"Kokomo-Peru, IN CSA"
18069,"Huntington County, Indiana",C2654,"Huntington, IN MicroSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18071,"Jackson County, Indiana",C4298,"Seymour, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18073,"Jasper County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18077,"Jefferson County, Indiana",C3150,"Madison, IN MicroSA",CS350,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN CSA"
18079,"Jennings County, Indiana",C3586,"North Vernon, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18081,"Johnson County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18083,"Knox County, Indiana",C4718,"Vincennes, IN MicroSA",,
18085,"Kosciusko County, Indiana",C4770,"Warsaw, IN MicroSA",,
18089,"Lake County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN-WI MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18091,"LaPorte County, Indiana",C3314,"Michigan City-La Porte, IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18093,"Lawrence County, Indiana",C1326,"Bedford, IN MicroSA",CS144,"Bloomington-Bedford, IN CSA"
18095,"Madison County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18097,"Marion County, Indiana",C2690,"Indianapolis-Carmel-Anderson, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18099,"Marshall County, Indiana",C3850,"Plymouth, IN MicroSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
